team_number,week,manager_name,player_key,player_id,first_name,last_name,full_name,roster_position,team_abbr,display_position,primary_position,injury_status
12,3,Hayden Courtney,449.p.100003,100003,Chicago,,Chicago,DEF,Chi,DEF,DEF,
12,3,Hayden Courtney,449.p.40926,40926,Jonathon,Brooks,Jonathon Brooks,IR,Car,RB,RB,Q
12,3,Hayden Courtney,449.p.34344,34344,Cameron,Dicker,Cameron Dicker,K,LAC,K,K,
12,3,Hayden Courtney,449.p.29369,29369,Dak,Prescott,Dak Prescott,QB,Dal,QB,QB,Q
12,3,Hayden Courtney,449.p.40055,40055,Bijan,Robinson,Bijan Robinson,RB,Atl,RB,RB,
12,3,Hayden Courtney,449.p.30180,30180,Alvin,Kamara,Alvin Kamara,RB,NO,RB,RB,Q
12,3,Hayden Courtney,449.p.31896,31896,DK,Metcalf,DK Metcalf,W/R/T,Pit,WR,WR,
12,3,Hayden Courtney,449.p.41083,41083,Jordan,Whittington,Jordan Whittington,W/R/T,LAR,WR,WR,
12,3,Hayden Courtney,449.p.40911,40911,Keon,Coleman,Keon Coleman,WR,Buf,WR,WR,
12,3,Hayden Courtney,449.p.32703,32703,Tee,Higgins,Tee Higgins,WR,Cin,WR,WR,
1,4,Tyler Till,449.p.29360,29360,Demarcus,Robinson,Demarcus Robinson,BN,SF,WR,WR,
1,4,Tyler Till,449.p.33989,33989,Christian,Watson,Christian Watson,BN,GB,WR,WR,Q
1,4,Tyler Till,449.p.32696,32696,Jordan,Love,Jordan Love,BN,GB,QB,QB,
1,4,Tyler Till,449.p.40901,40901,Rome,Odunze,Rome Odunze,BN,Chi,WR,WR,
1,4,Tyler Till,449.p.31424,31424,Gus,Edwards,Gus Edwards,BN,LAC,RB,RB,
1,4,Tyler Till,449.p.28457,28457,Tyler,Lockett,Tyler Lockett,BN,Ten,WR,WR,
1,4,Tyler Till,449.p.40211,40211,Andrei,Iosivas,Andrei Iosivas,BN,Cin,WR,WR,
1,4,Tyler Till,449.p.100023,100023,Pittsburgh,,Pittsburgh,DEF,Pit,DEF,DEF,
1,4,Tyler Till,449.p.25881,25881,Greg,Zuerlein,Greg Zuerlein,K,NYJ,K,K,
1,4,Tyler Till,449.p.30973,30973,Sam,Darnold,Sam Darnold,QB,Sea,QB,QB,
1,4,Tyler Till,449.p.40059,40059,Jahmyr,Gibbs,Jahmyr Gibbs,RB,Det,RB,RB,
1,4,Tyler Till,449.p.34112,34112,Jerome,Ford,Jerome Ford,RB,Cle,RB,RB,Q
1,4,Tyler Till,449.p.32756,32756,Zack,Moss,Zack Moss,W/R/T,Cin,RB,RB,
1,4,Tyler Till,449.p.33394,33394,Jaylen,Waddle,Jaylen Waddle,W/R/T,Mia,WR,WR,
1,4,Tyler Till,449.p.33393,33393,Ja'Marr,Chase,Ja'Marr Chase,WR,Cin,WR,WR,
1,4,Tyler Till,449.p.30197,30197,Chris,Godwin,Chris Godwin,WR,TB,WR,WR,Q
2,4,Phil Cowart,449.p.40048,40048,Dalton,Kincaid,Dalton Kincaid,BN,Buf,TE,W/R/T,
2,4,Phil Cowart,449.p.30161,30161,Joe,Mixon,Joe Mixon,BN,Hou,RB,RB,
2,4,Phil Cowart,449.p.29235,29235,Jared,Goff,Jared Goff,BN,Det,QB,QB,
2,4,Phil Cowart,449.p.30136,30136,Evan,Engram,Evan Engram,BN,Den,TE,W/R/T,Q
2,4,Phil Cowart,449.p.40914,40914,Ja'Lynn,Polk,Ja'Lynn Polk,BN,NE,WR,WR,Q
2,4,Phil Cowart,449.p.40129,40129,Jake,Moody,Jake Moody,BN,SF,K,K,
2,4,Phil Cowart,449.p.100006,100006,Dallas,,Dallas,BN,Dal,DEF,DEF,
